date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
2020-03-25,Simple alpha + EWMA + Basic + Two-Step,1.1359842013824055,1.1237682279099657,0.02695290293543509,0.02194932090957399,0.48482415482137997,0.005003582025861101,0.011168602316845529
2020-03-25,Simple alpha + EWMA + Enhanced + One-Step,1.1162854616126061,1.1151786331876,0.027070059344034895,0.02646182518081684,0.0500179606257142,0.0006082341632180574,0.011168602316845529
2020-03-25,Simple alpha + EWMA + Enhanced + Two-Step,1.1165367170645453,1.1154302189222838,0.027366714941407525,0.026758553727774196,0.05000628806313848,0.0006081612136333295,0.011168602316845529
2020-03-25,Simple alpha + SampleCov + Basic + One-Step,1.1266444579345356,1.1169194546575227,0.019297356628277224,0.017004760060485832,0.5267011077983422,0.0022925965677913916,0.011168602316845529
2020-03-25,Simple alpha + SampleCov + Basic + Two-Step,1.1269154945524307,1.117130386302915,0.0193229942776388,0.017006565448590822,0.523403845234562,0.002316428829047979,0.011168602316845529
2020-03-25,Simple alpha + SampleCov + Enhanced + One-Step,1.1155456071150978,1.1144390023097244,0.026479967487791425,0.025871573068806872,0.05002460797611625,0.0006083944189845601,0.011168602316845529
2020-03-25,Simple alpha + SampleCov + Enhanced + Two-Step,1.1158980633743543,1.1147918256336875,0.02685520423638618,0.02624700771232684,0.050003817398642694,0.0006081965240593442,0.011168602316845529
2020-03-26,AR1 alpha + EWMA + Basic + One-Step,1.101273222039097,1.0716070843172592,0.05260221072291139,0.03485582106334384,0.574143139069671,0.01774638965956755,0.011061426044511529
2020-03-26,AR1 alpha + EWMA + Basic + Two-Step,1.1017621788137342,1.0720190319718879,0.05266263377100067,0.03515656919032957,0.5717735443131098,0.017506064580671107,0.011061426044511529
2020-03-26,AR1 alpha + EWMA + Enhanced + One-Step,1.1657741912307158,1.1639940249773968,0.058646309537091004,0.058087217732588264,0.05000853326145979,0.0005590918045027391,0.011061426044511529
2020-03-26,AR1 alpha + EWMA + Enhanced + Two-Step,1.1728223625907592,1.1710372512257627,0.05704016589048717,0.056481471540044625,0.05002279591508377,0.0005586943504425415,0.011061426044511529
